Symbol_x,DateTime,Open,High,Low,Close,Volume,RSI,MACD,MACD_Signal,MACD_Hist,title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment,Symbol_y
AAPL,2024-10-14 04:51:00,227.8690,227.9389,227.8690,227.8790,78,52.5941,0.0282,0.0266,0.0016,,,,,,,,,,,,,,
AAPL,2024-10-14 04:52:00,227.8790,227.8790,227.8390,227.8690,108,51.7709,0.0266,0.0266,-0.0000,,,,,,,,,,,,,,
AAPL,2024-10-14 04:53:00,227.8790,227.8790,227.8790,227.8790,45,52.5703,0.0258,0.0265,-0.0007,,,,,,,,,,,,,,
AAPL,2024-10-14 04:54:00,227.9090,227.9090,227.7791,227.8091,457,46.7311,0.0193,0.0250,-0.0057,,,,,,,,,,,,,,
AAPL,2024-10-14 04:55:00,227.7591,227.8490,227.7491,227.7591,291,43.0525,0.0100,0.0220,-0.0120,,,,,,,,,,,,,,
AAPL,2024-10-14 04:56:00,227.7991,227.7991,227.6093,227.7491,24,42.3348,0.0019,0.0180,-0.0161,,,,,,,,,,,,,,
AAPL,2024-10-14 04:57:00,227.8390,227.8390,227.5893,227.5893,231,32.8873,-0.0173,0.0109,-0.0283,,,,,,,,,,,,,,
AAPL,2024-10-14 04:58:00,227.7491,227.7591,227.5893,227.7491,83,45.8911,-0.0194,0.0049,-0.0243,,,,,,,,,,,,,,
AAPL,2024-10-14 04:59:00,227.7491,227.7491,227.5793,227.5993,303,38.3826,-0.0328,-0.0027,-0.0301,,,,,,,,,,,,,,
AAPL,2024-10-14 05:00:00,227.7491,227.7491,227.5893,227.6892,40,44.2740,-0.0357,-0.0093,-0.0264,,,,,,,,,,,,,,
AAPL,2024-10-14 05:01:00,227.6093,227.6093,227.5993,227.6093,12,40.5615,-0.0439,-0.0162,-0.0277,,,,,,,,,,,,,,
AAPL,2024-10-14 05:02:00,227.6692,227.7292,227.6692,227.6892,47,45.4844,-0.0435,-0.0217,-0.0219,,,,,,,,,,,,,,
AAPL,2024-10-14 05:03:00,227.6792,227.6792,227.6792,227.6792,48,44.9829,-0.0435,-0.0260,-0.0175,,,,,,,,,,,,,,
AAPL,2024-10-14 05:04:00,227.7292,227.7292,227.7292,227.7292,161,48.0663,-0.0390,-0.0286,-0.0104,,,,,,,,,,,,,,
AAPL,2024-10-14 05:05:00,227.7491,227.7491,227.6792,227.6792,17,45.3304,-0.0390,-0.0307,-0.0083,,,,,,,,,,,,,,
AAPL,2024-10-14 05:06:00,227.6892,227.7491,227.6792,227.6992,32,46.6388,-0.0370,-0.0320,-0.0050,,,,,,,,,,,,,,
AAPL,2024-10-14 05:07:00,227.7491,227.7491,227.7292,227.7292,3,48.6250,-0.0326,-0.0321,-0.0005,,,,,,,,,,,,,,
AAPL,2024-10-14 05:08:00,227.7491,227.7491,227.6992,227.7491,149,49.9622,-0.0272,-0.0311,0.0039,,,,,,,,,,,,,,
AAPL,2024-10-14 05:09:00,227.7491,227.7591,227.7292,227.7491,216,49.9622,-0.0227,-0.0294,0.0068,,,,,,,,,,,,,,
AAPL,2024-10-14 05:10:00,227.7491,227.7491,227.7491,227.7491,8,49.9622,-0.0188,-0.0273,0.0085,,,,,,,,,,,,,,
AAPL,2024-10-14 05:11:00,227.7491,227.7491,227.7491,227.7491,1,49.9622,-0.0156,-0.0250,0.0093,,,,,,,,,,,,,,
AAPL,2024-10-14 05:12:00,227.7491,227.7491,227.7491,227.7491,30,49.9622,-0.0129,-0.0226,0.0096,,,,,,,,,,,,,,
AAPL,2024-10-14 05:13:00,227.7491,227.7491,227.7491,227.7491,29,49.9622,-0.0107,-0.0202,0.0095,,,,,,,,,,,,,,
AAPL,2024-10-14 05:14:00,227.7491,227.8191,227.7491,227.8191,95,56.1881,-0.0032,-0.0168,0.0136,,,,,,,,,,,,,,
AAPL,2024-10-14 05:15:00,227.7491,227.8390,227.7491,227.8091,63,55.1327,0.0019,-0.0131,0.0149,,,,,,,,,,,,,,
AAPL,2024-10-14 05:16:00,227.8091,227.8191,227.7491,227.7591,292,50.0689,0.0019,-0.0101,0.0119,,,,,,,,,,,,,,
AAPL,2024-10-14 05:17:00,227.7591,227.8790,227.7491,227.8490,854,57.6153,0.0090,-0.0063,0.0153,,,,,,,,,,,,,,
AAPL,2024-10-14 05:18:00,227.8191,227.8590,227.7491,227.8191,20,54.6503,0.0121,-0.0026,0.0147,,,,,,,,,,,,,,
AAPL,2024-10-14 05:19:00,227.8191,227.8490,227.8191,227.8191,39,54.6503,0.0144,0.0008,0.0136,,,,,,,,,,,,,,
AAPL,2024-10-14 05:21:00,227.7491,227.7991,227.7491,227.7991,56,52.5590,0.0144,0.0035,0.0109,,,,,,,,,,,,,,
AAPL,2024-10-14 05:22:00,227.7891,227.7891,227.7491,227.7691,9,49.4992,0.0119,0.0052,0.0067,,,,,,,,,,,,,,
AAPL,2024-10-14 05:23:00,227.7691,227.7691,227.7691,227.7691,460,49.4992,0.0098,0.0061,0.0037,,,,,,,,,,,,,,
AAPL,2024-10-14 05:24:00,227.7691,227.8091,227.7691,227.8091,16,53.6700,0.0112,0.0071,0.0041,,,,,,,,,,,,,,
AAPL,2024-10-14 05:25:00,227.7991,227.7991,227.7691,227.7691,127,49.2864,0.0090,0.0075,0.0015,,,,,,,,,,,,,,
AAPL,2024-10-14 05:26:00,227.7691,227.8191,227.7691,227.8191,65,54.3100,0.0112,0.0082,0.0029,,,,,,,,,,,,,,
AAPL,2024-10-14 05:27:00,227.8091,227.8091,227.7791,227.8091,6,53.1754,0.0119,0.0090,0.0029,,,,,,,,,,,,,,
AAPL,2024-10-14 05:28:00,227.8091,227.8091,227.8091,227.8091,1,53.1754,0.0124,0.0097,0.0027,,,,,,,,,,,,,,
AAPL,2024-10-14 05:29:00,227.8091,227.8091,227.7591,227.7591,334,47.4299,0.0086,0.0094,-0.0008,,,,,,,,,,,,,,
AAPL,2024-10-14 05:30:00,227.7591,227.8091,227.7491,227.7491,246,46.3513,0.0048,0.0085,-0.0037,,,,,,,,,,,,,,
AAPL,2024-10-14 05:31:00,227.7391,227.7991,227.7391,227.7491,40,46.3513,0.0017,0.0072,-0.0054,,,,,,,,,,,,,,
AAPL,2024-10-14 05:32:00,227.7491,228.1587,227.7092,227.7092,5139,41.9277,-0.0039,0.0049,-0.0088,,,,,,,,,,,,,,
AAPL,2024-10-14 05:33:00,227.9789,227.9789,227.7491,227.7491,79,47.3399,-0.0051,0.0029,-0.0080,,,,,,,,,,,,,,
AAPL,2024-10-14 05:34:00,227.6992,227.7491,227.6992,227.7491,687,47.3399,-0.0059,0.0012,-0.0071,,,,,,,,,,,,,,
AAPL,2024-10-14 05:35:00,227.8990,227.8990,227.7691,227.7691,69,50.0400,-0.0049,-0.0000,-0.0049,,,,,,,,,,,,,,
AAPL,2024-10-14 05:36:00,227.8990,227.8990,227.7591,227.7591,11,48.6956,-0.0049,-0.0010,-0.0039,,,,,,,,,,,,,,
AAPL,2024-10-14 05:37:00,227.7491,227.7891,227.6892,227.7891,521,52.7931,-0.0024,-0.0013,-0.0011,,,,,,,,,,,,,,
AAPL,2024-10-14 05:38:00,227.7691,227.7991,227.7691,227.7991,632,54.1088,0.0004,-0.0010,0.0013,,,,,,,,,,,,,,
AAPL,2024-10-14 05:39:00,227.7791,227.7991,227.6992,227.7491,50,47.0480,-0.0015,-0.0011,-0.0004,,,,,,,,,,,,,,
AAPL,2024-10-14 05:40:00,227.7791,227.7791,227.7791,227.7791,1,51.1657,-0.0005,-0.0009,0.0005,,,,,,,,,,,,,,
AAPL,2024-10-14 05:41:00,227.7791,227.7791,227.6892,227.6892,6,40.8923,-0.0069,-0.0021,-0.0048,,,,,,,,,,,,,,
AAPL,2024-10-14 05:42:00,227.6892,227.7991,227.6892,227.7491,548,48.3394,-0.0070,-0.0031,-0.0039,,,,,,,,,,,,,,
AAPL,2024-10-14 05:43:00,227.7491,227.7491,227.7491,227.7491,322,48.3394,-0.0071,-0.0039,-0.0032,,,,,,,,,,,,,,
AAPL,2024-10-14 05:44:00,227.7491,227.7491,227.7391,227.7491,29,48.3394,-0.0070,-0.0045,-0.0025,,,,,,,,,,,,,,
AAPL,2024-10-14 05:45:00,227.7591,227.9189,227.7491,227.7591,37,49.6597,-0.0061,-0.0049,-0.0013,,,,,,,,,,,,,,
AAPL,2024-10-14 05:46:00,227.7591,227.7591,227.7591,227.7591,276,49.6597,-0.0053,-0.0049,-0.0004,,,,,,,,,,,,,,
AAPL,2024-10-14 05:47:00,227.7591,227.7891,227.7491,227.7491,12,48.2301,-0.0054,-0.0050,-0.0004,,,,,,,,,,,,,,
AAPL,2024-10-14 05:48:00,227.7491,227.7491,227.6892,227.7391,26,46.7799,-0.0063,-0.0053,-0.0010,,,,,,,,,,,,,,
AAPL,2024-10-14 05:49:00,227.7391,227.7491,227.6892,227.6892,165,40.2613,-0.0108,-0.0064,-0.0044,,,,,,,,,,,,,,
AAPL,2024-10-14 05:50:00,227.7491,227.7491,227.6792,227.7391,109,48.0563,-0.0103,-0.0072,-0.0031,,,,,,,,,,,,,,
AAPL,2024-10-14 05:51:00,227.8590,227.8590,227.7391,227.7391,2,48.0563,-0.0098,-0.0077,-0.0021,,,,,,,,,,,,,,
AAPL,2024-10-14 05:52:00,227.7491,227.8890,227.7391,227.8590,567,61.8956,0.0003,-0.0061,0.0064,,,,,,,,,,,,,,
AAPL,2024-10-14 05:53:00,227.9589,227.9689,227.8590,227.8890,861,64.4459,0.0106,-0.0028,0.0134,,,,,,,,,,,,,,
AAPL,2024-10-14 05:54:00,227.8890,227.9489,227.8890,227.9489,16,68.9255,0.0233,0.0025,0.0209,,,,,,,,,,,,,,
AAPL,2024-10-14 05:55:00,227.7591,227.9389,227.7192,227.9389,7,67.4012,0.0323,0.0084,0.0238,,,,,,,,,,,,,,
AAPL,2024-10-14 05:56:00,227.9489,227.9489,227.7591,227.9489,1305,68.1595,0.0397,0.0147,0.0250,,,,,,,,,,,,,,
AAPL,2024-10-14 05:57:00,227.9389,227.9389,227.7591,227.7591,2,46.1798,0.0299,0.0177,0.0122,,,,,,,,,,,,,,
AAPL,2024-10-14 05:58:00,227.9389,227.9389,227.7591,227.7591,8,46.1798,0.0219,0.0185,0.0033,,,,,,,,,,,,,,
AAPL,2024-10-14 05:59:00,227.9389,228.0488,227.9389,228.0488,412,65.7378,0.0384,0.0225,0.0159,,,,,,,,,,,,,,
AAPL,2024-10-14 06:00:00,227.7891,227.7991,227.7891,227.7891,310,48.6635,0.0303,0.0241,0.0062,,,,,,,,,,,,,,
AAPL,2024-10-14 06:01:00,227.7891,227.8091,227.7491,227.7891,181,48.6635,0.0235,0.0240,-0.0004,,,,,,,,,,,,,,
AAPL,2024-10-14 06:02:00,227.7891,227.8490,227.7891,227.8490,485,52.0002,0.0228,0.0237,-0.0010,,,,,,,,,,,,,,
AAPL,2024-10-14 06:03:00,227.7891,227.9389,227.7891,227.7891,45,48.5985,0.0171,0.0224,-0.0053,,,,,,,,,,,,,,
AAPL,2024-10-14 06:04:00,227.9589,227.9589,227.9589,227.9589,10,57.1513,0.0261,0.0231,0.0029,,,,,,,,,,,,,,
AAPL,2024-10-14 06:05:00,227.7891,227.9389,227.7891,227.7991,62,48.9036,0.0200,0.0225,-0.0025,,,,,,,,,,,,,,
AAPL,2024-10-14 06:06:00,227.9389,227.9489,227.7991,227.9489,170,55.4017,0.0270,0.0234,0.0036,,,,,,,,,,,,,,
AAPL,2024-10-14 06:07:00,227.9389,227.9389,227.8590,227.8590,5,51.1948,0.0250,0.0237,0.0013,,,,,,,,,,,,,,
AAPL,2024-10-14 06:08:00,227.9789,227.9989,227.8890,227.8890,1040,52.4899,0.0255,0.0241,0.0014,,,,,,,,,,,,,,
AAPL,2024-10-14 06:09:00,227.9689,228.0488,227.9289,227.9289,571,54.2336,0.0288,0.0250,0.0038,,,,,,,,,,,,,,
AAPL,2024-10-14 06:10:00,227.9389,227.9389,227.9389,227.9389,1,54.6814,0.0319,0.0264,0.0055,,,,,,,,,,,,,,
AAPL,2024-10-14 06:11:00,227.9289,227.9289,227.8990,227.8990,2,52.4698,0.0308,0.0273,0.0035,,,,,,,,,,,,,,
AAPL,2024-10-14 06:12:00,227.9389,227.9389,227.9289,227.9289,19,53.9734,0.0319,0.0282,0.0037,,,,,,,,,,,,,,
AAPL,2024-10-14 06:13:00,227.9289,227.9289,227.8890,227.9289,68,53.9734,0.0324,0.0290,0.0034,,,,,,,,,,,,,,
AAPL,2024-10-14 06:14:00,227.9289,228.0388,227.9289,227.9989,48,57.6028,0.0380,0.0308,0.0072,,,,,,,,,,,,,,
AAPL,2024-10-14 06:15:00,227.9489,228.1587,227.9489,228.0987,1117,62.1897,0.0500,0.0347,0.0153,,,,,,,,,,,,,,
AAPL,2024-10-14 06:16:00,228.0987,228.3884,228.0688,228.3784,3490,71.4905,0.0811,0.0440,0.0371,,,,,,,,,,,,,,
AAPL,2024-10-14 06:17:00,228.3984,228.6082,228.3784,228.5682,659,75.8344,0.1197,0.0591,0.0606,,,,,,,,,,,,,,
AAPL,2024-10-14 06:18:00,228.4484,228.6082,228.3684,228.5283,1329,73.3022,0.1453,0.0763,0.0690,,,,,,,,,,,,,,
AAPL,2024-10-14 06:19:00,228.5283,228.6282,228.4683,228.6282,690,75.5044,0.1718,0.0954,0.0763,,,,,,,,,,,,,,
AAPL,2024-10-14 06:20:00,228.6282,228.6282,228.5083,228.6182,1394,74.8396,0.1897,0.1143,0.0754,,,,,,,,,,,,,,
AAPL,2024-10-14 06:21:00,228.6581,228.7480,228.6182,228.7480,1934,77.6007,0.2120,0.1338,0.0782,,,,,,,,,,,,,,
AAPL,2024-10-14 06:22:00,228.7380,228.7780,228.5582,228.7680,3784,78.0007,0.2286,0.1528,0.0758,,,,,,,,,,,,,,
AAPL,2024-10-14 06:23:00,228.7680,228.9478,228.7480,228.9178,4188,80.7737,0.2510,0.1724,0.0785,,,,,,,,,,,,,,
AAPL,2024-10-14 06:24:00,228.9578,229.0377,228.8779,228.9978,1154,82.0717,0.2720,0.1923,0.0797,,,,,,,,,,,,,,
AAPL,2024-10-14 06:25:00,228.9978,228.9978,228.9478,228.9978,740,82.0717,0.2854,0.2109,0.0744,,,,,,,,,,,,,,
AAPL,2024-10-14 06:26:00,228.9478,228.9478,228.9478,228.9478,286,78.2428,0.2886,0.2265,0.0622,,,,,,,,,,,,,,
AAPL,2024-10-14 06:27:00,228.9178,228.9478,228.7780,228.7880,966,67.4060,0.2751,0.2362,0.0389,,,,,,,,,,,,,,
AAPL,2024-10-14 06:28:00,228.7480,228.7480,228.7380,228.7380,44,64.4040,0.2575,0.2405,0.0170,,,,,,,,,,,,,,
AAPL,2024-10-14 06:29:00,228.7480,228.7480,228.6681,228.6681,188,60.3516,0.2351,0.2394,-0.0043,,,,,,,,,,,,,,
AAPL,2024-10-14 06:30:00,228.7480,228.8379,228.7181,228.7181,172,62.1820,0.2189,0.2353,-0.0164,,,,,,,,,,,,,,
AAPL,2024-10-14 06:31:00,228.6681,228.8579,228.6681,228.8479,1769,66.5110,0.2140,0.2310,-0.0170,,,,,,,,,,,,,,
AAPL,2024-10-14 06:32:00,228.9178,229.0477,228.9178,228.9178,779,68.5956,0.2134,0.2275,-0.0141,,,,,,,,,,,,,,
AAPL,2024-10-14 06:33:00,229.0377,229.0377,228.8579,228.8679,32,65.4612,0.2064,0.2233,-0.0169,,,,,,,,,,,,,,
AAPL,2024-10-14 06:34:00,229.0177,229.0377,228.9478,228.9478,59,67.9821,0.2050,0.2196,-0.0146,,,,,,,,,,,,,,
AAPL,2024-10-14 06:35:00,228.9478,229.2375,228.8979,229.1676,5461,73.6729,0.2191,0.2195,-0.0004,,,,,,,,,,,,,,
AAPL,2024-10-14 06:36:00,229.1476,229.1576,229.0777,229.1476,718,72.4128,0.2261,0.2208,0.0052,,,,,,,,,,,,,,
AAPL,2024-10-14 06:37:00,229.1376,229.1376,229.0677,229.0677,3,67.4439,0.2226,0.2212,0.0014,,,,,,,,,,,,,,
AAPL,2024-10-14 06:38:00,229.1476,229.1476,229.0677,229.1376,61,69.4211,0.2228,0.2215,0.0013,,,,,,,,,,,,,,
AAPL,2024-10-14 06:39:00,229.1376,229.1376,229.0577,229.1076,15,67.5282,0.2181,0.2208,-0.0027,,,,,,,,,,,,,,
AAPL,2024-10-14 06:40:00,229.0477,229.1476,229.0477,229.0677,19,64.9840,0.2088,0.2184,-0.0096,,,,,,,,,,,,,,
AAPL,2024-10-14 06:41:00,229.0677,229.0677,229.0577,229.0577,18,64.3314,0.1983,0.2144,-0.0161,,,,,,,,,,,,,,
AAPL,2024-10-14 06:42:00,229.0577,229.0577,229.0477,229.0577,1815,64.3314,0.1878,0.2091,-0.0213,,,,,,,,,,,,,,
AAPL,2024-10-14 06:43:00,229.0577,229.0976,229.0577,229.0976,872,65.9191,0.1806,0.2034,-0.0228,,,,,,,,,,,,,,
AAPL,2024-10-14 06:44:00,229.0976,229.1376,229.0976,229.0976,308,65.9191,0.1729,0.1973,-0.0244,,,,,,,,,,,,,,
AAPL,2024-10-14 06:45:00,229.0976,229.2075,229.0577,229.0877,4043,65.0792,0.1642,0.1907,-0.0265,,,,,,,,,,,,,,
AAPL,2024-10-14 06:46:00,229.0976,229.1376,229.0477,229.0477,296,61.6931,0.1522,0.1830,-0.0308,,,,,,,,,,,,,,
AAPL,2024-10-14 06:47:00,228.9978,228.9978,228.8379,228.9778,3065,56.1839,0.1356,0.1735,-0.0379,,,,,,,,,,,,,,
AAPL,2024-10-14 06:49:00,228.9278,228.9478,228.9278,228.9278,16,52.5726,0.1170,0.1622,-0.0452,,,,,,,,,,,,,,
AAPL,2024-10-14 06:50:00,228.9878,228.9878,228.9278,228.9278,3,52.5726,0.1011,0.1500,-0.0489,,,,,,,,,,,,,,
AAPL,2024-10-14 06:51:00,228.9278,228.9478,228.8679,228.9278,218,52.5726,0.0875,0.1375,-0.0500,,,,,,,,,,,,,,
AAPL,2024-10-14 06:52:00,228.8979,228.9478,228.8979,228.9478,253,54.0482,0.0774,0.1255,-0.0481,,,,,,,,,,,,,,
AAPL,2024-10-14 06:53:00,228.9478,228.9578,228.9278,228.9278,652,52.2960,0.0670,0.1138,-0.0467,,,,,,,,,,,,,,
AAPL,2024-10-14 06:54:00,228.9278,228.9278,228.8879,228.9178,52,51.3987,0.0574,0.1025,-0.0451,,,,,,,,,,,,,,
AAPL,2024-10-14 06:55:00,228.8579,228.8679,228.8379,228.8379,608,44.7795,0.0428,0.0905,-0.0478,,,,,,,,,,,,,,
AAPL,2024-10-14 06:56:00,228.8479,228.8479,228.8379,228.8379,164,44.7795,0.0308,0.0786,-0.0478,,,,,,,,,,,,,,
AAPL,2024-10-14 06:57:00,228.8180,228.8279,228.7980,228.8080,21,42.4045,0.0187,0.0666,-0.0479,,,,,,,,,,,,,,
AAPL,2024-10-14 06:58:00,228.8080,228.8180,228.8080,228.8080,552,42.4045,0.0090,0.0551,-0.0461,,,,,,,,,,,,,,
AAPL,2024-10-14 06:59:00,228.8080,228.8779,228.7480,228.7480,3222,37.7592,-0.0034,0.0434,-0.0468,,,,,,,,,,,,,,
AAPL,2024-10-14 07:00:00,228.7480,228.8479,228.5882,228.7880,6660,42.2974,-0.0100,0.0327,-0.0427,,,,,,,,,,,,,,
AAPL,2024-10-14 07:01:00,228.8379,228.8379,228.7181,228.7380,8803,38.5169,-0.0190,0.0224,-0.0414,,,,,,,,,,,,,,
AAPL,2024-10-14 07:02:00,228.7480,228.8979,228.7081,228.8979,4311,52.9952,-0.0131,0.0153,-0.0284,,,,,,,,,,,,,,
AAPL,2024-10-14 07:03:00,228.8479,228.8779,228.8180,228.8479,1511,49.1038,-0.0123,0.0098,-0.0220,,,,,,,,,,,,,,
AAPL,2024-10-14 07:04:00,228.8279,228.8379,228.8279,228.8279,22,47.5982,-0.0131,0.0052,-0.0183,,,,,,,,,,,,,,
AAPL,2024-10-14 07:05:00,228.7980,228.8479,228.7980,228.8379,3040,48.4493,-0.0128,0.0016,-0.0144,,,,,,,,,,,,,,
AAPL,2024-10-14 07:06:00,228.8379,228.8779,228.8379,228.8679,152,51.0195,-0.0100,-0.0007,-0.0093,,,,,,,,,,,,,,
AAPL,2024-10-14 07:07:00,228.8779,228.9478,228.8779,228.8979,1096,53.5154,-0.0053,-0.0016,-0.0037,,,,,,,,,,,,,,
AAPL,2024-10-14 07:08:00,228.8979,228.9478,228.8879,228.9378,523,56.6847,0.0016,-0.0010,0.0026,,,,,,,,,,,,,,
AAPL,2024-10-14 07:09:00,228.8879,228.9278,228.8779,228.8879,199,51.9195,0.0030,-0.0002,0.0032,,,,,,,,,,,,,,
AAPL,2024-10-14 07:10:00,228.9178,228.9178,228.8379,228.8379,44,47.6093,0.0001,-0.0002,0.0002,,,,,,,,,,,,,,
AAPL,2024-10-14 07:11:00,228.8080,228.8379,228.7480,228.8180,1132,45.9655,-0.0038,-0.0009,-0.0029,,,,,,,,,,,,,,
AAPL,2024-10-14 07:12:00,228.8279,228.8279,228.7680,228.7680,40,42.0562,-0.0108,-0.0029,-0.0079,,,,,,,,,,,,,,
AAPL,2024-10-14 07:13:00,228.7480,228.7880,228.7480,228.7880,377,44.1040,-0.0145,-0.0052,-0.0093,,,,,,,,,,,,,,
AAPL,2024-10-14 07:14:00,228.7880,228.7880,228.7580,228.7880,421,44.1040,-0.0173,-0.0076,-0.0097,,,,,,,,,,,,,,
AAPL,2024-10-14 07:15:00,228.7880,228.7880,228.7480,228.7480,225,40.7625,-0.0225,-0.0106,-0.0119,,,,,,,,,,,,,,
AAPL,2024-10-14 07:16:00,228.7281,228.7980,228.7081,228.7980,1883,46.2450,-0.0223,-0.0129,-0.0093,,,,,,,,,,,,,,
AAPL,2024-10-14 07:17:00,228.8379,228.9978,228.8180,228.8879,5145,54.4221,-0.0147,-0.0133,-0.0014,,,,,,,,,,,,,,
AAPL,2024-10-14 07:18:00,228.8879,228.9678,228.8180,228.8180,696,48.2716,-0.0142,-0.0135,-0.0007,,,,,,,,,,,,,,
AAPL,2024-10-14 07:19:00,228.7580,228.7780,228.7480,228.7480,988,43.0340,-0.0192,-0.0146,-0.0046,,,,,,,,,,,,,,
AAPL,2024-10-14 07:20:00,228.7181,228.7181,228.7081,228.7081,305,40.3404,-0.0261,-0.0169,-0.0092,,,,,,,,,,,,,,
AAPL,2024-10-14 07:21:00,228.6581,228.6981,228.6481,228.6981,436,39.6719,-0.0320,-0.0199,-0.0121,,,,,,,,,,,,,,
AAPL,2024-10-14 07:22:00,228.6481,228.7480,228.6481,228.7480,205,44.6143,-0.0322,-0.0224,-0.0099,,,,,,,,,,,,,,
AAPL,2024-10-14 07:23:00,228.6981,228.7380,228.6881,228.6881,555,40.3431,-0.0369,-0.0253,-0.0116,,,,,,,,,,,,,,
AAPL,2024-10-14 07:24:00,228.7281,228.7281,228.6881,228.7281,82,44.1798,-0.0369,-0.0276,-0.0093,,,,,,,,,,,,,,
AAPL,2024-10-14 07:25:00,228.7281,228.7380,228.6981,228.7380,580,45.1299,-0.0357,-0.0292,-0.0065,,,,,,,,,,,,,,
AAPL,2024-10-14 07:26:00,228.6981,228.7281,228.6881,228.7181,61,43.5340,-0.0359,-0.0305,-0.0054,,,,,,,,,,,,,,
AAPL,2024-10-14 07:27:00,228.6781,228.7181,228.6681,228.7181,12,43.5340,-0.0357,-0.0316,-0.0041,,,,,,,,,,,,,,
AAPL,2024-10-14 07:28:00,228.6581,228.7081,228.6282,228.6681,863,39.4854,-0.0391,-0.0331,-0.0060,,,,,,,,,,,,,,
AAPL,2024-10-14 07:29:00,228.6681,228.6981,228.6681,228.6981,3,42.9157,-0.0389,-0.0343,-0.0047,,,,,,,,,,,,,,
AAPL,2024-10-14 07:30:00,228.6681,228.6681,228.6681,228.6681,230,40.4466,-0.0408,-0.0356,-0.0052,,,,,,,,,,,,,,
AAPL,2024-10-14 07:31:00,228.6781,228.6881,228.6481,228.6681,1976,40.4466,-0.0417,-0.0368,-0.0049,,,,,,,,,,,,,,
AAPL,2024-10-14 07:32:00,228.6781,228.7480,228.6681,228.6981,4426,44.1717,-0.0396,-0.0373,-0.0022,,,,,,,,,,,,,,
AAPL,2024-10-14 07:33:00,228.6681,228.6981,228.6681,228.6981,506,44.1717,-0.0375,-0.0374,-0.0001,,,,,,,,,,,,,,
AAPL,2024-10-14 07:34:00,228.6981,228.6981,228.6981,228.6981,120,44.1717,-0.0354,-0.0370,0.0016,,,,,,,,,,,,,,
AAPL,2024-10-14 07:35:00,228.6981,228.6981,228.6681,228.6681,628,40.9709,-0.0358,-0.0367,0.0010,,,,,,,,,,,,,,
AAPL,2024-10-14 07:36:00,228.6781,228.7380,228.6481,228.7380,2036,50.0636,-0.0301,-0.0354,0.0053,,,,,,,,,,,,,,
AAPL,2024-10-14 07:37:00,228.7081,228.7480,228.6981,228.7480,599,51.2196,-0.0245,-0.0332,0.0088,,,,,,,,,,,,,,
AAPL,2024-10-14 07:38:00,228.7480,228.7480,228.6781,228.6881,1391,44.5550,-0.0246,-0.0315,0.0069,,,,,,,,,,,,,,
AAPL,2024-10-14 07:39:00,228.6681,228.7181,228.6382,228.6681,143,42.5667,-0.0260,-0.0304,0.0044,,,,,,,,,,,,,,
AAPL,2024-10-14 07:40:00,228.6681,228.6681,228.6382,228.6382,54,39.7046,-0.0291,-0.0301,0.0010,,,,,,,,,,,,,,
AAPL,2024-10-14 07:41:00,228.6581,228.7281,228.6481,228.6681,138,43.7759,-0.0289,-0.0299,0.0010,,,,,,,,,,,,,,
AAPL,2024-10-14 07:42:00,228.6681,228.7281,228.6681,228.7181,470,49.8533,-0.0244,-0.0288,0.0044,,,,,,,,,,,,,,
AAPL,2024-10-14 07:43:00,228.6781,228.7480,228.6781,228.6781,597,45.6062,-0.0238,-0.0278,0.0040,,,,,,,,,,,,,,
AAPL,2024-10-14 07:44:00,228.7181,228.7480,228.6781,228.7281,322,51.2024,-0.0191,-0.0261,0.0070,,,,,,,,,,,,,,
AAPL,2024-10-14 07:45:00,228.7281,228.7480,228.7281,228.7281,119,51.2024,-0.0152,-0.0239,0.0087,,,,,,,,,,,,,,
AAPL,2024-10-14 07:46:00,228.7281,228.7380,228.7281,228.7281,105,51.2024,-0.0119,-0.0215,0.0096,,,,,,,,,,,,,,
AAPL,2024-10-14 07:47:00,228.7081,228.7081,228.6981,228.6981,22,47.5373,-0.0116,-0.0195,0.0079,,,,,,,,,,,,,,
AAPL,2024-10-14 07:48:00,228.7281,228.7380,228.7281,228.7281,124,51.2920,-0.0089,-0.0174,0.0085,,,,,,,,,,,,,,
AAPL,2024-10-14 07:49:00,228.7281,228.7480,228.7081,228.7081,1613,48.7853,-0.0082,-0.0156,0.0073,,,,,,,,,,,,,,
AAPL,2024-10-14 07:50:00,228.7281,228.7281,228.6781,228.7281,53,51.3460,-0.0060,-0.0137,0.0076,,,,,,,,,,,,,,
AAPL,2024-10-14 07:51:00,228.7281,228.7281,228.6881,228.7081,373,48.7225,-0.0058,-0.0121,0.0063,,,,,,,,,,,,,,
AAPL,2024-10-14 07:52:00,228.6881,228.6981,228.6382,228.6481,414,41.8192,-0.0104,-0.0117,0.0014,,,,,,,,,,,,,,
AAPL,2024-10-14 07:53:00,228.6282,228.6282,228.5183,228.5183,1859,31.4288,-0.0242,-0.0142,-0.0099,,,,,,,,,,,,,,
AAPL,2024-10-14 07:54:00,228.5083,228.5582,228.4983,228.4983,609,30.1861,-0.0363,-0.0186,-0.0177,,,,,,,,,,,,,,
AAPL,2024-10-14 07:55:00,228.5083,228.5383,228.4484,228.4484,1212,27.2820,-0.0494,-0.0248,-0.0246,,,,,,,,,,,,,,
